Store,DayOfWeekNumber,DayOfWeekName,SaleDate,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,HasCompetition,CompetitionDistance,CompetitionCategory,CompetitionOpenDate,StorePromo,PromoSinceWeek,PromoSinceYear,PromoInterval
502,1,Mon,13/04/15,13910,1768,Yes,Yes,No,No,A,Basic,Yes,220,Far,01/02/02,Yes,37,2009,"Jan,Apr,Jul,Oct"
503,5,Fri,25/01/13,8275,615,Yes,Yes,No,No,D,Extended,Yes,13080,Far,01/09/06,Yes,14,2011,"Jan,Apr,Jul,Oct"
503,2,Tue,28/05/13,7335,490,Yes,Yes,No,No,D,Extended,Yes,13080,Far,01/09/06,Yes,14,2011,"Jan,Apr,Jul,Oct"
503,4,Thu,15/04/30,11001,745,Yes,Yes,No,No,D,Extended,Yes,13080,Far,01/09/06,Yes,14,2011,"Jan,Apr,Jul,Oct"
506,1,Mon,13/11/04,11013,1075,Yes,Yes,No,No,A,Basic,Yes,1850,Far,01/12/14,Yes,18,2011,"Feb,May,Aug,Nov"
506,3,Wed,14/08/13,6341,826,Yes,No,No,Yes,A,Basic,Yes,1850,Far,01/12/14,Yes,18,2011,"Feb,May,Aug,Nov"
506,1,Mon,23/06/14,6649,819,Yes,No,No,No,A,Basic,Yes,1850,Far,01/12/14,Yes,18,2011,"Feb,May,Aug,Nov"
506,3,Wed,20/08/14,9032,1027,Yes,Yes,No,No,A,Basic,Yes,1850,Far,01/12/14,Yes,18,2011,"Feb,May,Aug,Nov"
506,6,Sat,21/02/15,4861,592,Yes,No,No,No,A,Basic,Yes,1850,Far,01/12/14,Yes,18,2011,"Feb,May,Aug,Nov"
506,6,Sat,14/03/15,5012,574,Yes,No,No,No,A,Basic,Yes,1850,Far,01/12/14,Yes,18,2011,"Feb,May,Aug,Nov"
506,4,Thu,19/03/15,7194,809,Yes,Yes,No,No,A,Basic,Yes,1850,Far,01/12/14,Yes,18,2011,"Feb,May,Aug,Nov"
506,3,Wed,24/06/15,5887,732,Yes,No,No,No,A,Basic,Yes,1850,Medium,01/12/14,Yes,18,2011,"Feb,May,Aug,Nov"
506,5,Fri,14/05/16,5832,732,Yes,No,No,No,A,Basic,Yes,1850,Far,01/12/14,Yes,18,2011,"Feb,May,Aug,Nov"
507,1,Mon,07/08/13,6892,582,Yes,No,No,No,A,Extended,Yes,9070,Far,01/04/11,Yes,37,2009,"Jan,Apr,Jul,Oct"
507,1,Mon,01/06/14,13654,851,Yes,Yes,No,Yes,A,Extended,Yes,9070,Far,01/04/11,Yes,37,2009,"Jan,Apr,Jul,Oct"
507,6,Sat,09/08/14,8592,710,Yes,No,No,No,A,Extended,Yes,9070,Far,01/04/11,Yes,37,2009,"Jan,Apr,Jul,Oct"
509,2,Tue,21/05/13,5599,566,Yes,No,No,No,A,Basic,Yes,4740,Far,01/07/08,Yes,37,2009,"Jan,Apr,Jul,Oct"
509,4,Thu,09/04/14,5825,486,Yes,Yes,No,Yes,A,Basic,Yes,4740,Far,01/07/08,Yes,37,2009,"Jan,Apr,Jul,Oct"
509,1,Mon,18/08/14,9527,700,Yes,Yes,No,Yes,A,Basic,Yes,4740,Far,01/07/08,Yes,37,2009,"Jan,Apr,Jul,Oct"
509,1,Mon,22/12/14,9869,874,Yes,No,No,Yes,A,Basic,Yes,4740,Far,01/07/08,Yes,37,2009,"Jan,Apr,Jul,Oct"
514,2,Tue,02/04/13,4447,533,Yes,No,No,Yes,C,Extended,Yes,1200,Far,01/07/12,Yes,27,2012,"Jan,Apr,Jul,Oct"
514,3,Wed,17/06/15,7348,681,Yes,Yes,No,No,C,Extended,Yes,1200,Far,01/07/12,Yes,27,2012,"Jan,Apr,Jul,Oct"
518,5,Fri,13/03/01,5281,497,Yes,No,No,No,D,Extended,Yes,3330,Far,01/03/15,Yes,13,2010,"Jan,Apr,Jul,Oct"
518,2,Tue,14/05/13,5509,469,Yes,Yes,No,No,D,Extended,Yes,3330,Medium,01/03/15,Yes,13,2010,"Jan,Apr,Jul,Oct"
518,2,Tue,06/08/13,3751,347,Yes,No,No,Yes,D,Extended,Yes,3330,Far,01/03/15,Yes,13,2010,"Jan,Apr,Jul,Oct"
518,1,Mon,04/07/14,4261,432,Yes,No,No,No,D,Extended,Yes,3330,Far,01/03/15,Yes,13,2010,"Jan,Apr,Jul,Oct"
521,2,Tue,08/10/13,4983,361,Yes,Yes,No,Yes,D,Basic,Yes,18610,Far,01/11/02,Yes,48,2011,"Mar,Jun,Sept,Dec"
521,1,Mon,24/03/14,3942,376,Yes,No,No,No,D,Basic,Yes,18610,Medium,01/11/02,Yes,48,2011,"Mar,Jun,Sept,Dec"
522,3,Wed,04/09/14,6427,553,Yes,No,No,No,D,Extended,Yes,7160,Medium,01/11/12,Yes,9,2011,"Jan,Apr,Jul,Oct"
534,1,Mon,01/12/15,10533,700,Yes,Yes,No,No,D,Basic,Yes,1200,Medium,01/09/09,Yes,45,2009,"Jan,Apr,Jul,Oct"
536,3,Wed,15/06/10,6824,771,Yes,No,No,No,A,Extended,Yes,4700,Medium,01/09/02,Yes,31,2013,"Feb,May,Aug,Nov"
536,5,Fri,25/01/13,8694,973,Yes,Yes,No,No,A,Extended,Yes,4700,Far,01/09/02,Yes,31,2013,"Feb,May,Aug,Nov"
536,1,Mon,07/04/14,7595,873,Yes,No,No,No,A,Extended,Yes,4700,Far,01/09/02,Yes,31,2013,"Feb,May,Aug,Nov"
539,1,Mon,15/05/04,13622,1286,Yes,Yes,No,No,A,Basic,Yes,770,Far,01/05/13,Yes,40,2014,"Jan,Apr,Jul,Oct"
539,4,Thu,29/08/13,10482,1085,Yes,Yes,No,Yes,A,Basic,Yes,770,Far,01/05/13,Yes,40,2014,"Jan,Apr,Jul,Oct"
539,1,Mon,21/10/13,11437,1231,Yes,Yes,No,No,A,Basic,Yes,770,Far,01/05/13,Yes,40,2014,"Jan,Apr,Jul,Oct"
539,6,Sat,23/05/15,12134,1184,Yes,No,No,No,A,Basic,Yes,770,Far,01/05/13,Yes,40,2014,"Jan,Apr,Jul,Oct"
544,1,Mon,15/06/08,12117,1638,Yes,No,No,No,A,Basic,Yes,250,Far,01/12/01,Yes,13,2010,"Jan,Apr,Jul,Oct"
544,2,Tue,17/02/15,15077,1872,Yes,Yes,No,Yes,A,Basic,Yes,250,Far,01/12/01,Yes,13,2010,"Jan,Apr,Jul,Oct"
545,3,Wed,14/04/09,8143,909,Yes,No,No,No,A,Extended,Yes,5020,Far,01/05/06,Yes,18,2014,"Feb,May,Aug,Nov"
545,1,Mon,14/03/10,8144,957,Yes,No,No,No,A,Extended,Yes,5020,Far,01/05/06,Yes,18,2014,"Feb,May,Aug,Nov"
545,5,Fri,31/01/14,9893,1051,Yes,No,No,No,A,Extended,Yes,5020,Far,01/05/06,Yes,18,2014,"Feb,May,Aug,Nov"
545,6,Sat,10/05/14,8466,904,Yes,No,No,No,A,Extended,Yes,5020,Far,01/05/06,Yes,18,2014,"Feb,May,Aug,Nov"
545,5,Fri,26/09/14,7804,834,Yes,No,No,No,A,Extended,Yes,5020,Far,01/05/06,Yes,18,2014,"Feb,May,Aug,Nov"
545,2,Tue,28/10/14,8253,937,Yes,No,No,No,A,Extended,Yes,5020,Far,01/05/06,Yes,18,2014,"Feb,May,Aug,Nov"
545,6,Sat,14/06/21,8025,791,Yes,No,No,No,A,Extended,Yes,5020,Far,01/05/06,Yes,18,2014,"Feb,May,Aug,Nov"
545,5,Fri,13/11/22,10828,1020,Yes,Yes,No,No,A,Extended,Yes,5020,Far,01/05/06,Yes,18,2014,"Feb,May,Aug,Nov"
552,5,Fri,18/01/13,5769,581,Yes,No,No,No,A,Basic,Yes,4260,Far,01/07/08,Yes,37,2009,"Jan,Apr,Jul,Oct"
552,3,Wed,13/02/13,6084,690,Yes,No,No,No,A,Basic,Yes,4260,Far,01/07/08,Yes,37,2009,"Jan,Apr,Jul,Oct"
552,2,Tue,25/06/13,5857,640,Yes,No,No,No,A,Basic,Yes,4260,Far,01/07/08,Yes,37,2009,"Jan,Apr,Jul,Oct"
552,2,Tue,10/08/13,11546,903,Yes,Yes,No,No,A,Basic,Yes,4260,Far,01/07/08,Yes,37,2009,"Jan,Apr,Jul,Oct"
552,1,Mon,12/05/14,5852,658,Yes,No,No,No,A,Basic,Yes,4260,Far,01/07/08,Yes,37,2009,"Jan,Apr,Jul,Oct"
552,6,Sat,14/05/17,3914,392,Yes,No,No,No,A,Basic,Yes,4260,Far,01/07/08,Yes,37,2009,"Jan,Apr,Jul,Oct"
553,4,Thu,28/03/13,9970,874,Yes,Yes,No,Yes,C,Basic,Yes,3040,Far,01/09/02,Yes,13,2010,"Jan,Apr,Jul,Oct"
553,6,Sat,23/08/14,8419,823,Yes,No,No,No,C,Basic,Yes,3040,Far,01/09/02,Yes,13,2010,"Jan,Apr,Jul,Oct"
555,3,Wed,14/06/04,5346,476,Yes,Yes,No,No,D,Basic,Yes,1560,Medium,01/01/14,Yes,10,2013,"Mar,Jun,Sept,Dec"
555,1,Mon,12/02/13,9587,750,Yes,Yes,No,No,D,Basic,Yes,1560,Far,01/01/14,Yes,10,2013,"Mar,Jun,Sept,Dec"
555,5,Fri,08/05/15,5472,439,Yes,Yes,No,No,D,Basic,Yes,1560,Far,01/01/14,Yes,10,2013,"Mar,Jun,Sept,Dec"
555,1,Mon,13/02/18,7316,658,Yes,Yes,No,No,D,Basic,Yes,1560,Far,01/01/14,Yes,10,2013,"Mar,Jun,Sept,Dec"
555,2,Tue,15/03/31,7487,530,Yes,Yes,No,Yes,D,Basic,Yes,1560,Far,01/01/14,Yes,10,2013,"Mar,Jun,Sept,Dec"
559,2,Tue,13/05/07,5630,826,Yes,No,No,No,D,Basic,Yes,3910,Far,01/11/06,Yes,5,2013,"Feb,May,Aug,Nov"
559,5,Fri,13/12/13,5602,721,Yes,No,No,No,D,Basic,Yes,3910,Far,01/11/06,Yes,5,2013,"Feb,May,Aug,Nov"
563,4,Thu,17/07/14,6002,727,Yes,Yes,No,Yes,A,Basic,Yes,700,Far,01/03/15,Yes,10,2014,"Jan,Apr,Jul,Oct"
563,1,Mon,03/11/14,8769,952,Yes,Yes,No,No,A,Basic,Yes,700,Far,01/03/15,Yes,10,2014,"Jan,Apr,Jul,Oct"
567,1,Mon,15/06/08,4717,651,Yes,No,No,No,C,Basic,Yes,1010,Far,01/09/12,Yes,18,2011,"Feb,May,Aug,Nov"
567,2,Tue,23/07/13,3471,526,Yes,No,No,Yes,C,Basic,Yes,1010,Far,01/09/12,Yes,18,2011,"Feb,May,Aug,Nov"
567,3,Wed,07/08/13,4148,560,Yes,No,No,Yes,C,Basic,Yes,1010,Far,01/09/12,Yes,18,2011,"Feb,May,Aug,Nov"
567,5,Fri,20/09/13,3856,560,Yes,No,No,No,C,Basic,Yes,1010,Medium,01/09/12,Yes,18,2011,"Feb,May,Aug,Nov"
567,1,Mon,28/10/13,4543,653,Yes,No,No,Yes,C,Basic,Yes,1010,Medium,01/09/12,Yes,18,2011,"Feb,May,Aug,Nov"
567,2,Tue,02/04/14,7383,854,Yes,Yes,No,No,C,Basic,Yes,1010,Medium,01/09/12,Yes,18,2011,"Feb,May,Aug,Nov"
567,1,Mon,20/10/14,7407,854,Yes,Yes,No,No,C,Basic,Yes,1010,Medium,01/09/12,Yes,18,2011,"Feb,May,Aug,Nov"
567,2,Tue,01/06/15,6499,802,Yes,Yes,No,Yes,C,Basic,Yes,1010,Medium,01/09/12,Yes,18,2011,"Feb,May,Aug,Nov"
567,5,Fri,05/06/15,6169,676,Yes,Yes,No,No,C,Basic,Yes,1010,Far,01/09/12,Yes,18,2011,"Feb,May,Aug,Nov"
571,4,Thu,13/11/07,7140,560,Yes,Yes,No,No,D,Basic,Yes,2110,Far,01/11/95,Yes,40,2014,"Jan,Apr,Jul,Oct"
571,1,Mon,13/06/10,5823,470,Yes,No,No,No,D,Basic,Yes,2110,Far,01/11/95,Yes,40,2014,"Jan,Apr,Jul,Oct"
571,2,Tue,10/01/13,5635,439,Yes,No,No,No,D,Basic,Yes,2110,Far,01/11/95,Yes,40,2014,"Jan,Apr,Jul,Oct"
571,3,Wed,10/04/13,6547,492,Yes,Yes,No,No,D,Basic,Yes,2110,Far,01/11/95,Yes,40,2014,"Jan,Apr,Jul,Oct"
571,5,Fri,20/12/13,11927,839,Yes,Yes,No,No,D,Basic,Yes,2110,Far,01/11/95,Yes,40,2014,"Jan,Apr,Jul,Oct"
571,2,Tue,04/01/14,7472,563,Yes,Yes,No,No,D,Basic,Yes,2110,Far,01/11/95,Yes,40,2014,"Jan,Apr,Jul,Oct"
572,3,Wed,07/10/13,5709,521,Yes,No,No,No,D,Extended,Yes,9230,Far,01/04/04,Yes,37,2009,"Jan,Apr,Jul,Oct"
572,1,Mon,15/09/14,9132,688,Yes,Yes,No,No,D,Extended,Yes,9230,Far,01/04/04,Yes,37,2009,"Jan,Apr,Jul,Oct"
572,4,Thu,11/12/14,6331,540,Yes,No,No,No,D,Extended,Yes,9230,Far,01/04/04,Yes,37,2009,"Jan,Apr,Jul,Oct"
573,4,Thu,14/03/13,2426,264,Yes,No,No,No,A,Basic,Yes,1190,Far,01/11/12,Yes,36,2013,"Jan,Apr,Jul,Oct"
573,5,Fri,01/10/14,5335,421,Yes,Yes,No,No,A,Basic,Yes,1190,Far,01/11/12,Yes,36,2013,"Jan,Apr,Jul,Oct"
573,2,Tue,05/05/15,4562,393,Yes,Yes,No,No,A,Basic,Yes,1190,Far,01/11/12,Yes,36,2013,"Jan,Apr,Jul,Oct"
573,4,Thu,30/07/15,4298,359,Yes,Yes,No,No,A,Basic,Yes,1190,Medium,01/11/12,Yes,36,2013,"Jan,Apr,Jul,Oct"
575,1,Mon,21/01/13,8327,675,Yes,Yes,No,No,A,Basic,Yes,960,Far,01/05/08,Yes,13,2010,"Jan,Apr,Jul,Oct"
575,4,Thu,14/03/13,4059,408,Yes,No,No,No,A,Basic,Yes,960,Medium,01/05/08,Yes,13,2010,"Jan,Apr,Jul,Oct"
575,5,Fri,23/05/14,6101,560,Yes,Yes,No,No,A,Basic,Yes,960,Medium,01/05/08,Yes,13,2010,"Jan,Apr,Jul,Oct"
575,1,Mon,15/02/16,10765,799,Yes,Yes,No,Yes,A,Basic,Yes,960,Far,01/05/08,Yes,13,2010,"Jan,Apr,Jul,Oct"
587,3,Wed,26/03/14,7529,529,Yes,No,No,No,D,Extended,Yes,330,Medium,01/09/06,Yes,14,2011,"Jan,Apr,Jul,Oct"
587,3,Wed,09/04/14,7534,563,Yes,No,No,No,D,Extended,Yes,330,Far,01/09/06,Yes,14,2011,"Jan,Apr,Jul,Oct"
587,3,Wed,25/02/15,7332,533,Yes,No,No,No,D,Extended,Yes,330,Far,01/09/06,Yes,14,2011,"Jan,Apr,Jul,Oct"
590,1,Mon,14/10/13,4769,372,Yes,No,No,No,D,Extended,Yes,4520,Far,01/09/10,Yes,31,2013,"Jan,Apr,Jul,Oct"
590,1,Mon,14/12/29,4491,365,Yes,No,No,Yes,D,Extended,Yes,4520,Far,01/09/10,Yes,31,2013,"Jan,Apr,Jul,Oct"
598,5,Fri,14/02/07,5529,738,Yes,Yes,No,No,C,Basic,Yes,550,Far,01/12/13,Yes,40,2014,"Jan,Apr,Jul,Oct"
600,4,Thu,23/04/15,5283,529,Yes,No,No,No,D,Extended,Yes,17340,Medium,01/06/10,Yes,9,2011,"Feb,May,Aug,Nov"
600,5,Fri,22/05/15,8084,683,Yes,Yes,No,No,D,Extended,Yes,17340,Medium,01/06/10,Yes,9,2011,"Feb,May,Aug,Nov"
601,6,Sat,11/02/13,5120,448,Yes,No,No,No,D,Basic,Yes,8220,Far,01/04/14,Yes,14,2011,"Jan,Apr,Jul,Oct"
601,6,Sat,05/04/13,5110,464,Yes,No,No,No,D,Basic,Yes,8220,Far,01/04/14,Yes,14,2011,"Jan,Apr,Jul,Oct"
601,4,Thu,01/08/13,4812,371,Yes,Yes,No,Yes,D,Basic,Yes,8220,Far,01/04/14,Yes,14,2011,"Jan,Apr,Jul,Oct"
601,6,Sat,26/10/13,4307,421,Yes,No,No,No,D,Basic,Yes,8220,Far,01/04/14,Yes,14,2011,"Jan,Apr,Jul,Oct"
601,4,Thu,20/02/14,4829,379,Yes,Yes,No,No,D,Basic,Yes,8220,Far,01/04/14,Yes,14,2011,"Jan,Apr,Jul,Oct"
601,4,Thu,30/10/14,4133,343,Yes,No,No,Yes,D,Basic,Yes,8220,Medium,01/04/14,Yes,14,2011,"Jan,Apr,Jul,Oct"
601,2,Tue,13/07/23,3360,323,Yes,No,No,Yes,D,Basic,Yes,8220,Medium,01/04/14,Yes,14,2011,"Jan,Apr,Jul,Oct"
602,3,Wed,06/03/13,6836,668,Yes,Yes,No,No,A,Basic,Yes,2710,Medium,01/07/01,Yes,22,2012,"Mar,Jun,Sept,Dec"
602,6,Sat,15/06/13,5216,472,Yes,No,No,No,A,Basic,Yes,2710,Medium,01/07/01,Yes,22,2012,"Mar,Jun,Sept,Dec"
602,3,Wed,21/05/14,6899,631,Yes,Yes,No,No,A,Basic,Yes,2710,Medium,01/07/01,Yes,22,2012,"Mar,Jun,Sept,Dec"
602,6,Sat,27/12/14,4129,429,Yes,No,No,Yes,A,Basic,Yes,2710,Far,01/07/01,Yes,22,2012,"Mar,Jun,Sept,Dec"
602,4,Thu,29/01/15,7836,653,Yes,Yes,No,No,A,Basic,Yes,2710,Far,01/07/01,Yes,22,2012,"Mar,Jun,Sept,Dec"
602,5,Fri,15/06/19,7267,634,Yes,Yes,No,No,A,Basic,Yes,2710,Far,01/07/01,Yes,22,2012,"Mar,Jun,Sept,Dec"
603,2,Tue,06/05/14,9176,1197,Yes,Yes,No,No,A,Basic,Yes,340,Medium,01/04/07,Yes,13,2010,"Jan,Apr,Jul,Oct"
603,3,Wed,13/06/26,4586,710,Yes,No,No,No,A,Basic,Yes,340,Far,01/04/07,Yes,13,2010,"Jan,Apr,Jul,Oct"
605,1,Mon,11/03/13,4457,409,Yes,No,No,No,D,Basic,Yes,10310,Far,01/04/03,Yes,37,2009,"Jan,Apr,Jul,Oct"
605,3,Wed,22/05/13,5532,416,Yes,No,No,Yes,D,Basic,Yes,10310,Far,01/04/03,Yes,37,2009,"Jan,Apr,Jul,Oct"
605,3,Wed,11/09/13,7228,515,Yes,Yes,No,No,D,Basic,Yes,10310,Medium,01/04/03,Yes,37,2009,"Jan,Apr,Jul,Oct"
605,2,Tue,04/07/15,6336,477,Yes,No,No,Yes,D,Basic,Yes,10310,Medium,01/04/03,Yes,37,2009,"Jan,Apr,Jul,Oct"
605,4,Thu,14/06/26,5440,444,Yes,No,No,No,D,Basic,Yes,10310,Far,01/04/03,Yes,37,2009,"Jan,Apr,Jul,Oct"
607,5,Fri,05/03/13,5770,595,Yes,Yes,No,No,A,Basic,Yes,350,Far,01/08/99,Yes,14,2011,"Jan,Apr,Jul,Oct"
607,6,Sat,19/07/14,1507,178,Yes,No,No,No,A,Basic,Yes,350,Far,01/08/99,Yes,14,2011,"Jan,Apr,Jul,Oct"
607,4,Thu,14/01/23,4428,430,Yes,Yes,No,No,A,Basic,Yes,350,Far,01/08/99,Yes,14,2011,"Jan,Apr,Jul,Oct"
608,2,Tue,14/03/11,7481,924,Yes,No,No,No,A,Extended,Yes,18370,Far,01/02/13,Yes,14,2011,"Jan,Apr,Jul,Oct"
608,1,Mon,27/05/13,12155,1125,Yes,Yes,No,No,A,Extended,Yes,18370,Medium,01/02/13,Yes,14,2011,"Jan,Apr,Jul,Oct"
608,3,Wed,28/08/13,10568,1070,Yes,Yes,No,Yes,A,Extended,Yes,18370,Medium,01/02/13,Yes,14,2011,"Jan,Apr,Jul,Oct"
611,4,Thu,08/01/13,5895,504,Yes,Yes,No,Yes,A,Basic,Yes,8080,Far,01/12/02,Yes,40,2014,"Jan,Apr,Jul,Oct"
611,4,Thu,22/05/14,5858,497,Yes,Yes,No,No,A,Basic,Yes,8080,Far,01/12/02,Yes,40,2014,"Jan,Apr,Jul,Oct"
611,3,Wed,13/09/18,4200,355,Yes,No,No,No,A,Basic,Yes,8080,Far,01/12/02,Yes,40,2014,"Jan,Apr,Jul,Oct"
612,4,Thu,14/06/05,8553,491,Yes,Yes,No,No,D,Extended,Yes,2490,Far,01/11/12,Yes,31,2009,"Jan,Apr,Jul,Oct"
612,2,Tue,15/03/10,4971,319,Yes,No,No,No,D,Extended,Yes,2490,Far,01/11/12,Yes,31,2009,"Jan,Apr,Jul,Oct"
613,6,Sat,14/12/20,10896,1656,Yes,No,No,No,C,Basic,Yes,250,Medium,01/06/07,Yes,14,2011,"Jan,Apr,Jul,Oct"
613,5,Fri,13/09/27,7234,997,Yes,Yes,No,No,C,Basic,Yes,250,Far,01/06/07,Yes,14,2011,"Jan,Apr,Jul,Oct"
616,4,Thu,29/08/13,9053,839,Yes,Yes,No,Yes,A,Extended,Yes,3040,Medium,01/08/11,Yes,35,2010,"Mar,Jun,Sept,Dec"
616,3,Wed,02/04/14,9674,893,Yes,Yes,No,No,A,Extended,Yes,3040,Far,01/08/11,Yes,35,2010,"Mar,Jun,Sept,Dec"
616,1,Mon,06/07/15,8618,864,Yes,No,No,Yes,A,Extended,Yes,3040,Far,01/08/11,Yes,35,2010,"Mar,Jun,Sept,Dec"
616,1,Mon,15/04/27,10439,963,Yes,Yes,No,No,A,Extended,Yes,3040,Far,01/08/11,Yes,35,2010,"Mar,Jun,Sept,Dec"
619,4,Thu,07/11/13,5680,514,Yes,Yes,No,No,A,Basic,Yes,1600,Far,01/06/06,Yes,45,2009,"Feb,May,Aug,Nov"
619,5,Fri,15/05/22,4221,461,Yes,Yes,No,No,A,Basic,Yes,1600,Far,01/06/06,Yes,45,2009,"Feb,May,Aug,Nov"
623,4,Thu,14/07/10,6498,836,Yes,No,No,Yes,A,Basic,Yes,4080,Far,01/03/11,Yes,13,2010,"Jan,Apr,Jul,Oct"
623,2,Tue,15/10/13,10832,759,Yes,No,No,No,A,Basic,Yes,4080,Far,01/03/11,Yes,13,2010,"Jan,Apr,Jul,Oct"
623,2,Tue,12/05/15,6602,841,Yes,No,No,No,A,Basic,Yes,4080,Medium,01/03/11,Yes,13,2010,"Jan,Apr,Jul,Oct"
625,4,Thu,13/06/13,5090,505,Yes,No,No,No,A,Basic,Yes,1170,Far,01/04/11,Yes,22,2012,"Feb,May,Aug,Nov"
625,4,Thu,04/12/14,8256,748,Yes,Yes,No,No,A,Basic,Yes,1170,Far,01/04/11,Yes,22,2012,"Feb,May,Aug,Nov"
625,3,Wed,06/03/15,8193,790,Yes,Yes,No,No,A,Basic,Yes,1170,Far,01/04/11,Yes,22,2012,"Feb,May,Aug,Nov"
629,3,Wed,18/09/13,6528,597,Yes,No,No,No,D,Basic,Yes,510,Far,01/07/14,Yes,23,2015,"Mar,Jun,Sept,Dec"
629,1,Mon,18/11/13,10760,899,Yes,Yes,No,No,D,Basic,Yes,510,Far,01/07/14,Yes,23,2015,"Mar,Jun,Sept,Dec"
629,2,Tue,16/06/15,7399,581,Yes,Yes,No,No,D,Basic,Yes,510,Far,01/07/14,Yes,23,2015,"Mar,Jun,Sept,Dec"
633,5,Fri,13/03/01,6925,587,Yes,No,No,No,D,Basic,Yes,11640,Far,01/04/05,Yes,22,2011,"Jan,Apr,Jul,Oct"
636,5,Fri,15/01/09,7370,823,Yes,Yes,No,No,C,Basic,Yes,720,Far,01/10/04,Yes,13,2010,"Jan,Apr,Jul,Oct"
636,2,Tue,14/01/28,3543,523,Yes,No,No,No,C,Basic,Yes,720,Far,01/10/04,Yes,13,2010,"Jan,Apr,Jul,Oct"
641,4,Thu,05/09/13,5009,573,Yes,No,No,No,A,Extended,Yes,610,Far,01/12/03,Yes,36,2013,"Mar,Jun,Sept,Dec"
641,1,Mon,12/05/14,4593,529,Yes,No,No,No,A,Extended,Yes,610,Far,01/12/03,Yes,36,2013,"Mar,Jun,Sept,Dec"
641,3,Wed,09/07/14,3765,354,Yes,No,No,Yes,A,Extended,Yes,610,Medium,01/12/03,Yes,36,2013,"Mar,Jun,Sept,Dec"
641,6,Sat,13/03/16,3564,363,Yes,No,No,No,A,Extended,Yes,610,Far,01/12/03,Yes,36,2013,"Mar,Jun,Sept,Dec"
641,2,Tue,14/08/26,5066,513,Yes,No,No,No,A,Extended,Yes,610,Medium,01/12/03,Yes,36,2013,"Mar,Jun,Sept,Dec"
642,1,Mon,22/04/13,3944,512,Yes,Yes,No,No,C,Extended,Yes,530,Medium,01/04/05,Yes,35,2010,"Mar,Jun,Sept,Dec"
642,6,Sat,15/04/18,3507,486,Yes,No,No,No,C,Extended,Yes,530,Medium,01/04/05,Yes,35,2010,"Mar,Jun,Sept,Dec"
643,2,Tue,21/07/15,6756,922,Yes,No,No,Yes,A,Basic,Yes,230,Far,01/06/10,Yes,18,2010,"Feb,May,Aug,Nov"
643,2,Tue,14/09/23,5886,913,Yes,No,No,No,A,Basic,Yes,230,Medium,01/06/10,Yes,18,2010,"Feb,May,Aug,Nov"
644,4,Thu,14/11/13,7108,826,Yes,No,No,No,C,Basic,Yes,4030,Medium,01/12/04,Yes,14,2011,"Jan,Apr,Jul,Oct"
644,4,Thu,20/03/14,7852,887,Yes,Yes,No,No,C,Basic,Yes,4030,Far,01/12/04,Yes,14,2011,"Jan,Apr,Jul,Oct"
644,4,Thu,02/07/15,8366,925,Yes,Yes,No,No,C,Basic,Yes,4030,Far,01/12/04,Yes,14,2011,"Jan,Apr,Jul,Oct"
650,1,Mon,14/02/10,5400,604,Yes,No,No,No,A,Basic,Yes,1420,Far,01/10/12,Yes,40,2014,"Jan,Apr,Jul,Oct"
653,4,Thu,31/01/13,5902,510,Yes,No,No,No,D,Extended,Yes,7520,Far,01/07/14,Yes,45,2009,"Feb,May,Aug,Nov"
653,1,Mon,01/09/14,8221,640,Yes,Yes,No,No,D,Extended,Yes,7520,Far,01/07/14,Yes,45,2009,"Feb,May,Aug,Nov"
653,6,Sat,25/04/15,4677,392,Yes,No,No,No,D,Extended,Yes,7520,Far,01/07/14,Yes,45,2009,"Feb,May,Aug,Nov"
653,4,Thu,13/07/25,4501,397,Yes,No,No,Yes,D,Extended,Yes,7520,Far,01/07/14,Yes,45,2009,"Feb,May,Aug,Nov"
656,3,Wed,24/04/13,3445,405,Yes,Yes,No,No,D,Basic,Yes,410,Far,01/04/09,Yes,13,2010,"Jan,Apr,Jul,Oct"
656,1,Mon,02/11/13,2252,335,Yes,No,No,No,D,Basic,Yes,410,Medium,01/04/09,Yes,13,2010,"Jan,Apr,Jul,Oct"
656,2,Tue,01/04/14,3617,460,Yes,Yes,No,No,D,Basic,Yes,410,Medium,01/04/09,Yes,13,2010,"Jan,Apr,Jul,Oct"
656,3,Wed,17/12/14,3692,373,Yes,Yes,No,No,D,Basic,Yes,410,Medium,01/04/09,Yes,13,2010,"Jan,Apr,Jul,Oct"
656,4,Thu,14/11/27,3628,391,Yes,Yes,No,No,D,Basic,Yes,410,Medium,01/04/09,Yes,13,2010,"Jan,Apr,Jul,Oct"
657,5,Fri,04/01/13,4641,706,Yes,No,No,Yes,C,Extended,Yes,80,Medium,01/01/06,Yes,10,2014,"Jan,Apr,Jul,Oct"
657,6,Sat,14/12/13,6165,791,Yes,No,No,No,C,Extended,Yes,80,Medium,01/01/06,Yes,10,2014,"Jan,Apr,Jul,Oct"
657,1,Mon,31/03/14,15610,1453,Yes,Yes,No,No,C,Extended,Yes,80,Medium,01/01/06,Yes,10,2014,"Jan,Apr,Jul,Oct"
657,2,Tue,21/04/15,5558,831,Yes,No,No,No,C,Extended,Yes,80,Medium,01/01/06,Yes,10,2014,"Jan,Apr,Jul,Oct"
