Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
624,6,2015-02-21,"$4,723.00",453,1,0,0,0
420,2,07-14-2015,"$5,592.00",486,1,1,0,0
360,4,14.11.20,"$5,736.00",682,1,0,0,0
1004,4,"November 14, 2013","$3,415.00",347,1,0,0,0
1084,5,,"$7,373.00",882,1,Active,0,1
1075,5,08-29-2014,"$10,163.00",1025,1,0,0,0
196,5,14.11.21,"$4,839.00",662.0,1,0,0,0
276,2,02-11-2014,"$3,898.00",535,1,0,0,0
1113,1,15.01.19,"$5,126.00",635,1,0,0,0
26,4,15.04.02,"$10,779.00",823,1,Active,0,1
574,2,2013-12-10,"$7,747.00",598,1,0,0,0
830,2,"May 14, 2013","$6,621.00",588,1,1,0,0
303,7 day,2014-08-17,$0.00,0,0,0,0,0
665,2,2014-05-20,"$9,742.00",1449,1,Active,0,0
307,6,,$811.00,104,1,0,0,0
544,4,,"$17,025.00",2131,1,1,0,0
385,1,"April 07, 2014","$5,906.00",,1,0,0,0
760,4,07-10-2014,"$8,119.00",1466,1,0,0,1
652,4,05/12/2013,"$9,582.00",920,1,1,0,0
806,6,30/05/2015,"$7,611.00",528,1,0,0,0
446,2,05-28-2013,"$5,747.00",,1,1,0,0
124,1,14.04.21,$0.00,0,0,0,b,1
856,1,15.01.05,"$8,328.00",1084,1,Active,0,1
1024,1,"January 12, 2015","$7,470.00",813,1,1,0,0
89,1,15.03.16,"$8,783.00",802,1,1,0,0
280,5,"July 26, 2013","$6,263.00",487,1,0,0,1
516,6,2014-11-01,$0.00,0,0,0,a,0
445,7,"July 07, 2013",$0.00,0.0,0,0,0,0
909,,"June 03, 2014","$13,182.00",1175,1,1,0,0
387,4,13.05.02,"$10,704.00",1437,1,Active,0,0
512,3 day,10-16-2013,"$4,322.00",1209.0,1,0,0,0
325,5,,"$6,438.00",660,1,1,0,0
602,4,2015-01-29,"$7,836.00",653,1,Active,0,0
599,2,"April 09, 2013","$9,709.00",,1,1,0,0
645,1,"September 02, 2013","$9,640.00",1288,1,0,0,1
240,5,03-06-2015,"$5,391.00",546,1,1,0,0
354,1,,"$12,765.00",957,1,1,0,1
986,6,10-26-2013,"$4,019.00",656,1,0,0,0
1072,1,25/03/2013,"$9,503.00",791,1,1,0,1
742,3,04-08-2015,"$6,629.00",,1,0,0,1
591,5,,"$7,089.00",592,1,1,0,0
684,5,18/04/2014,$0.00,0,0,1,b,1
290,5,2014-05-02,"$11,111.00",996,1,1,0,0
45,7 day,,$0.00,0,0,0,0,0
137,1,03-03-2014,"$12,091.00",1209,1,1,0,1
837,5,01-25-2013,"$2,821.00",418,1,1,0,0
744,4,"July 23, 2015","$6,672.00",762,1,0,0,0
1051,4,"October 23, 2014","$7,105.00",,1,1,0,0
20,7,"March 30, 2014",$0.00,0,0,0,0,0
995,1,13.04.01,$0.00,,0,0,b,1
394,2,12-17-2013,"$13,568.00",875,1,1,0,0
498,2,22/04/2014,"$6,699.00",879,1,0,0,1
1084,2,"December 02, 2014",,839,1,Active,0,0
199,1,2015-02-23,"$4,443.00",396,1,0,0,0
735,3,2014-03-12,"$3,526.00",423,1,0,0,0
356,4,2015-02-26,"$4,308.00",367,1,0,0,0
660,1,"May 20, 2013",$0.00,0,0,0,a,0
532,2,06-18-2013,"$11,332.00",1263.0,1,1,0,0
196,3,05-06-2015,"$6,754.00",798,1,1,0,0
1032,7,04-12-2015,$0.00,0,0,0,0,0
448,6,03-16-2013,"$5,686.00",495,1,0,0,0
328,4,2013-11-14,"$3,517.00",480,1,0,0,0
645,,,,,1,0,0,0
290,5,08/08/2014,"$6,794.00",657,1,Active,0,1
790,2,"December 17, 2013","$11,490.00",919,1,Active,0,0
526,2,12/03/2013,"$7,300.00",1105,1,0,0,0
327,2,"May 06, 2014","$8,365.00",993,1,Active,0,0
193,6,"May 09, 2015","$4,675.00",691,1,0,0,0
27,3,,"$10,984.00",1187,1,1,0,0
641,2,14.08.26,"$5,066.00",513,1,0,0,0
617,,,$0.00,0,0,0,0,0
609,4,14.03.27,"$3,840.00",465,1,0,0,0
291,,10-26-2014,,0,0,0,0,0
635,1,14.06.09,$0.00,,0,0,a,0
218,5,07-05-2013,"$5,404.00",789,1,Active,0,0
235,4,07-11-2013,"$5,347.00",,1,0,0,1
116,4,"August 22, 2013","$6,158.00",721,1,0,0,0
604,1,2013-09-09,"$12,555.00",812,1,Active,0,1
16,,,$0.00,0,0,0,0,0
878,7,03-29-2015,$0.00,0,0,0,0,0
307,4 day,"August 01, 2013","$4,144.00",464,1,Active,0,1
937,7,2014-09-14,$0.00,0,0,0,0,0
143,1,2013-07-29,,882,1,Active,0,1
732,1,07-01-2013,,1064.0,1,Active,0,1
58,4 day,13.06.20,"$6,020.00",491,1,1,0,0
97,7,"October 06, 2013",$0.00,0,0,0,0,0
885,7,"June 23, 2013",,0,0,0,0,0
920,2,09/06/2015,"$5,354.00",596,1,0,0,0
346,,13.06.06,"$5,858.00",598,1,Active,0,0
849,2,2013-04-02,"$7,998.00",980,1,0,0,1
229,4,13.05.02,"$10,491.00",895.0,1,1,0,0
346,7,15/02/2015,$0.00,0,0,0,0,0
673,4,16/10/2014,"$6,085.00",532,1,0,0,0
951,1,07/10/2013,"$9,718.00",852,1,1,0,0
563,4,07-17-2014,"$6,002.00",727,1,Active,0,1
170,6,"May 03, 2014","$5,533.00",582,1,0,0,0
589,4,"December 12, 2013","$4,554.00",512,1,0,0,0
232,,19/03/2015,"$4,106.00",327,1,Active,0,0
385,2,13.12.24,"$5,204.00",517,1,0,0,1
917,2 day,11/02/2014,"$5,342.00",623,1,0,0,0
566,5,2014-12-05,,794,1,Active,0,0
281,7,"August 24, 2014",$0.00,0,0,0,0,0
339,7,08-31-2014,$0.00,0,0,0,0,0
688,5,31/01/2014,"$3,473.00",419,1,0,0,0
1113,5,15/02/2013,"$5,437.00",677,1,0,0,0
519,1,"March 09, 2015","$4,134.00",471,1,0,0,0
558,4,"June 20, 2013","$3,487.00",487,1,1,0,1
532,4,"April 16, 2015","$11,818.00",1337,1,Active,0,0
448,1,"November 18, 2013","$11,731.00",,1,1,0,0
427,1,26/01/2015,"$10,844.00",968,1,Active,0,0
47,6,25/10/2014,"$5,399.00",721,1,0,0,0
472,7,03-15-2015,,0,0,0,0,0
806,3 day,2013-04-03,"$5,099.00",460,1,0,0,1
754,3,04-15-2015,"$7,721.00",871,1,Active,0,0
258,5,2015-06-12,"$5,253.00",485,1,0,0,0
330,3,14.04.09,"$3,334.00",425,1,0,0,0
394,7,15.02.15,$0.00,0,0,0,0,0
223,1,13.02.25,"$3,690.00",,1,0,0,0
870,4,14.11.13,"$6,389.00",886,1,1,0,0
328,7,31/08/2014,$0.00,0,0,0,0,0
946,,04-12-2015,$0.00,0.0,0,0,0,0
147,3,,"$7,909.00",875,1,Active,0,0
748,3,10/07/2013,"$3,749.00",376,1,0,0,0
1017,3,13.02.13,"$6,390.00",988,1,0,0,1
812,5,"September 06, 2013","$5,092.00",724,1,0,0,0
811,2,06/05/2014,"$5,124.00",799,1,1,0,0
1012,4,"June 05, 2014","$6,997.00",587,1,Active,0,0
542,1,"March 02, 2015","$7,064.00",544,1,1,0,0
152,1,"July 22, 2013","$4,803.00",601,1,0,0,1
455,6,13.02.23,"$7,135.00",,1,0,0,0
510,1,"June 22, 2015","$7,251.00",724.0,1,0,0,0
361,2,2014-12-09,"$5,179.00",512,1,0,0,0
150,3,2014-03-19,"$8,376.00",829,1,Active,0,0
217,5,"May 08, 2015","$5,516.00",704,1,Active,0,0
416,3,06-24-2015,"$9,065.00",1216.0,1,0,0,0
84,5,01/08/2014,"$13,569.00",1474,1,Active,0,1
207,7 day,13.02.03,$0.00,0,0,0,0,0
673,6,31/01/2015,"$7,951.00",609,1,0,0,0
521,7,2014-02-09,$0.00,0,0,0,0,0
798,1,2014-03-31,"$12,562.00",1288,1,Active,0,0
124,3,15.07.08,"$4,587.00",501,1,0,0,1
688,6,10-26-2013,"$1,435.00",155,1,0,0,0
261,4,"March 20, 2014","$13,541.00",1038,1,Active,0,0
902,2 day,18/06/2013,"$6,041.00",687,1,Active,0,0
8,7,13.08.11,$0.00,,0,0,0,0
358,3,"September 24, 2014","$6,673.00",887.0,1,0,0,0
81,2,2013-03-19,"$6,494.00",547,1,1,0,0
112,5,,"$5,121.00",727,1,0,0,0
81,1,2015-06-29,"$10,348.00",674,1,1,0,0
864,7,,,0,0,0,0,0
759,6,2014-02-08,"$4,694.00",531,1,0,0,0
318,3,"November 05, 2014","$8,665.00",679,1,1,0,0
519,7,15/09/2013,$0.00,0,0,0,0,0
272,4,14.05.15,,586,1,0,0,0
77,4,2014-06-26,"$5,396.00",520,1,0,0,0
546,5,02-01-2013,,1484.0,1,0,0,0
522,3,04-09-2014,"$6,427.00",553,1,0,0,0
195,4,15.02.12,"$6,103.00",,1,0,0,0
681,4,27/02/2014,"$1,687.00",287,1,0,0,0
1091,4,"September 25, 2014","$6,161.00",597,1,0,0,0
398,7,13.02.17,$0.00,0,0,0,0,0
337,3,06-25-2014,"$3,398.00",280.0,1,0,0,0
524,4,01-16-2014,,753,1,0,0,0
210,5,2013-11-22,"$3,242.00",348,1,Active,0,0
1059,5,"June 21, 2013","$8,764.00",1264,1,1,0,1
760,6,14.08.30,,1379,1,0,0,0
6,1,04-29-2013,"$8,088.00",930,1,1,0,0
718,1,"August 26, 2013","$9,587.00",973,1,Active,0,0
312,,2014-01-07,"$7,406.00",625,1,Active,0,1
731,2,04/11/2014,,1038,1,Active,0,0
996,6,14.05.03,"$4,662.00",594,1,0,0,0
400,2,,"$8,105.00",1155,1,0,0,0
923,4,2014-10-30,"$5,255.00",630,1,0,0,1
954,1,2014-02-10,"$5,607.00",804.0,1,0,0,0
500,7,11-17-2013,$0.00,0,0,0,0,0
562,7,14.03.09,"$18,322.00",3327,1,0,0,0
329,7,07/07/2013,$0.00,0,0,0,0,0
945,2,05-06-2014,"$5,143.00",606.0,1,1,0,0
86,3,"April 09, 2014","$3,845.00",565,1,0,0,0
295,5 day,2014-08-15,"$4,219.00",592,1,0,0,1
998,2,04-29-2014,"$5,555.00",,1,Active,0,0
410,6 day,2014-05-31,"$6,442.00",846,1,0,0,0
987,5,"January 03, 2014","$7,121.00",949,1,0,0,1
49,5,19/04/2013,"$5,459.00",447,1,0,0,0
321,1,13.11.11,"$4,094.00",417,1,0,0,0
526,2,2013-12-31,"$3,525.00",521,1,0,0,1
902,4,14.01.09,"$5,203.00",,1,Active,0,0
999,1,02-11-2013,"$6,987.00",598,1,0,0,1
445,7,"January 04, 2015",$0.00,0.0,0,0,0,0
1034,3,15/07/2015,"$7,176.00",661,1,1,0,1
218,,25/02/2014,"$4,825.00",725,1,0,0,0
411,2,"June 18, 2013","$8,227.00",630,1,Active,0,0
260,2,13.11.12,"$6,044.00",862,1,0,0,0
332,4,07/08/2014,"$3,385.00",466.0,1,Active,0,1
352,3,01/10/2014,"$7,245.00",678,1,Active,0,0
124,2,13.11.19,"$4,279.00",566,1,1,0,0
1022,6,08/06/2013,"$6,168.00",756,1,0,0,0
1053,5,21/11/2014,"$6,688.00",801,1,0,0,0
910,2 day,14.04.29,"$7,857.00",690,1,1,0,0
129,6,07/12/2013,"$9,750.00",1191,1,0,0,0
667,4,"August 08, 2013","$7,399.00",,1,0,0,0
401,2,2013-04-30,"$8,656.00",811,1,Active,0,0
321,4,08-29-2013,"$6,615.00",657.0,1,Active,0,0
303,,14/03/2015,"$4,282.00",489,1,0,0,0
261,4,07-02-2015,"$14,563.00",,1,Active,0,0
283,6,2013-10-12,"$7,341.00",751,1,0,0,0
120,5,2013-11-01,"$6,638.00",638,1,0,0,0
893,6,04-06-2013,"$5,343.00",726,1,0,0,0
407,6,02-28-2015,,354,1,0,0,0
803,2,"October 28, 2014","$4,307.00",376,1,0,0,1
1063,5 day,14.01.10,"$4,303.00",554,1,1,0,0
411,6,2015-03-07,"$8,700.00",727,1,0,0,0
922,2,"September 16, 2014","$7,469.00",685,1,Active,0,0
263,5,01-10-2014,"$3,857.00",383,1,Active,0,0
746,7,"June 09, 2013",$0.00,,0,0,0,0
903,2,"May 12, 2015",,598,1,0,0,0
24,2,2014-09-30,"$16,957.00",1258,1,Active,0,0
396,7,10/11/2013,$0.00,0,0,0,0,0
465,6,15.06.20,"$8,238.00",604,1,0,0,0
311,5,15.07.17,"$7,729.00",872,1,1,0,0
687,5 day,14.12.12,"$8,180.00",717,1,0,0,0
577,4,2014-02-06,"$4,929.00",593,1,1,0,0
826,4,26/06/2014,"$6,647.00",,1,0,0,0
451,5,13.01.04,"$4,777.00",453,1,0,0,1
1027,2,14.03.18,"$15,479.00",1887,1,Active,0,0
783,6,07-12-2014,"$5,850.00",623,1,0,0,0
920,,25/02/2013,"$4,304.00",529,1,0,0,0
314,2,"May 26, 2015","$5,010.00",552,1,0,0,1
402,4,06-18-2015,"$5,683.00",572,1,1,0,0
437,5,10/07/2015,"$7,470.00",710,1,0,0,0
720,7,2014-08-24,$0.00,0,0,0,0,0
311,4,13.09.12,"$7,374.00",852,1,1,0,0
804,6,22/03/2014,"$5,439.00",547.0,1,0,0,0
445,,09/07/2013,"$7,332.00",1291,1,0,0,0
970,7,13.09.15,$0.00,0.0,0,0,0,0
1052,5,09-06-2013,"$6,462.00",784,1,0,0,0
126,5,01/08/2014,"$6,876.00",610,1,1,0,1
568,6,"December 21, 2013","$7,973.00",,1,0,0,0
499,1,"June 24, 2013","$4,154.00",619,1,0,0,0
19,6,06-15-2013,"$4,191.00",397,1,0,0,0
359,4 day,2013-03-28,"$10,587.00",905,1,1,0,1
792,3,"November 12, 2014","$8,028.00",697,1,Active,0,0
551,6,14.06.21,"$4,252.00",759,1,0,0,0
1084,3,2013-05-15,"$6,313.00",827,1,1,0,0
886,7 day,2015-01-25,$0.00,0,0,0,0,0
591,4,"February 12, 2015","$4,902.00",437,1,0,0,0
205,1,06/07/2015,"$6,497.00",900,1,0,0,0
466,2,14.06.24,"$5,987.00",645,1,0,0,0
941,1,,"$3,929.00",507,1,0,0,0
104,2,,"$10,685.00",1349,1,1,0,0
176,1,13.05.27,"$8,094.00",890,1,Active,0,0
991,2,07-30-2013,"$5,402.00",485,1,1,0,1
608,2,14.03.11,"$7,481.00",924,1,0,0,0
640,7 day,01-25-2015,$0.00,0,0,0,0,0
804,2,14/01/2014,"$4,663.00",399,1,0,0,0
143,,"September 19, 2013","$3,620.00",405,1,0,0,0
693,6,"March 30, 2013","$7,197.00",611,1,0,0,0
506,1,13.11.04,"$11,013.00",1075,1,Active,0,0
965,1,01/12/2014,"$14,368.00",1231,1,Active,0,0
1093,2,16/12/2014,"$15,237.00",1289,1,1,0,0
807,5,07-26-2013,"$7,724.00",,1,0,0,1
548,6,13.11.09,"$4,010.00",375,1,0,0,0
718,7,15.06.28,$0.00,0,0,0,0,0
828,1,"August 25, 2014","$4,454.00",571,1,0,0,1
1001,5,"April 05, 2013",,602.0,1,0,0,1
153,4 day,13/06/2013,"$5,618.00",580,1,0,0,0
516,4 day,2015-02-26,"$5,281.00",730,1,0,0,0
711,3,"March 13, 2013","$5,068.00",425,1,0,0,0
745,6 day,2013-07-20,"$3,487.00",366,1,0,0,0
876,4,2013-07-18,"$10,732.00",1267,1,1,0,1
918,6,2014-08-16,"$2,988.00",332,1,0,0,0
755,1,15.01.26,"$13,209.00",1023,1,Active,0,0
38,4,01-16-2014,"$3,604.00",356,1,0,0,0
822,5,"January 03, 2014","$7,024.00",638.0,1,0,0,1
421,5,"February 07, 2014","$9,163.00",1013,1,Active,0,0
476,6,06-01-2013,"$2,592.00",324,1,0,0,0
377,7,"May 10, 2015",$0.00,0,0,0,0,0
178,4,"April 25, 2013","$9,979.00",949,1,Active,0,0
226,4,2013-04-25,"$7,440.00",775,1,1,0,0
142,1,09-16-2013,"$3,941.00",546.0,1,0,0,0
552,,15/07/2015,"$10,957.00",832,1,1,0,0
518,7,2015-05-10,$0.00,,0,0,0,0
619,4,2013-11-07,"$5,680.00",514,1,1,0,0
1103,2,2014-08-26,"$3,391.00",295,1,0,0,1
513,2,09-30-2014,"$20,860.00",2248,1,Active,0,0
226,2,"April 22, 2014","$6,374.00",688,1,0,0,1
71,2,05-14-2013,"$10,767.00",853,1,Active,0,0
1088,4,"May 14, 2015",,,0,0,a,0
253,1,01-14-2013,"$4,228.00",601,1,0,0,0
119,7 day,15.05.31,$0.00,0,0,0,0,0
372,3,"December 10, 2014","$7,676.00",641,1,0,0,0
942,5,06-20-2014,"$9,090.00",679.0,1,1,0,0
281,4,13.01.31,"$4,856.00",486,1,0,0,0
986,5 day,2013-05-10,,1145,1,0,0,0
578,5,09-12-2014,"$7,488.00",769,1,0,0,0
641,6,13.03.16,"$3,564.00",363,1,0,0,0
505,5,"December 06, 2013","$6,302.00",768,1,1,0,0
763,3,2014-10-08,"$6,735.00",575,1,1,0,0
271,2,"April 08, 2014","$6,947.00",817,1,0,0,0
401,6,13.02.23,"$2,324.00",,1,0,0,0
1013,1,13.12.16,"$8,042.00",750,1,1,0,0
1063,7,2015-07-19,$0.00,0,0,0,0,0
342,6,14/09/2013,"$11,352.00",,1,0,0,0
17,4,08-22-2013,"$5,244.00",807,1,0,0,1
1021,5,2014-01-31,"$7,917.00",973,1,0,0,0
105,7,08/12/2013,$0.00,0,0,0,0,0
916,5,"June 21, 2013","$5,252.00",721.0,1,Active,0,0
656,3,04-24-2013,"$3,445.00",405,1,1,0,0
1014,,13.02.16,"$4,724.00",600,1,0,0,0
950,7 day,2015-06-21,$0.00,0.0,0,0,0,0
943,3,15.05.20,"$7,325.00",628,1,1,0,0
133,4,"November 06, 2014","$7,982.00",845,1,Active,0,0
1017,1,11-18-2013,"$9,765.00",1286,1,1,0,0
134,7,07-06-2014,$0.00,,0,0,0,0
311,2,08-12-2014,"$5,617.00",611,1,0,0,1
941,,15.01.26,"$6,838.00",697,1,Active,0,0
43,4,29/08/2013,"$7,862.00",,1,Active,0,1
341,1,13.08.12,"$7,539.00",931,1,Active,0,1
678,5 day,10/10/2014,"$7,612.00",886,1,Active,0,1
127,1,2015-01-26,"$6,652.00",755,1,Active,0,0
1032,2,06-11-2013,,980,1,0,0,0
573,4,"July 30, 2015","$4,298.00",359,1,1,0,0
674,3,13.03.27,"$10,737.00",1418,1,1,0,1
146,3,14.07.02,"$8,586.00",754,1,1,0,0
67,7,13.01.20,$0.00,0,0,0,0,0
948,5,13.11.15,"$6,874.00",1831,1,0,0,0
907,1,"December 02, 2013","$8,535.00",983,1,Active,0,0
746,5,04-05-2013,"$4,547.00",441,1,0,0,1
202,6,02-28-2015,"$7,183.00",606,1,0,0,0
149,7,14.03.16,$0.00,0.0,0,0,0,0
1009,4,13.04.18,"$3,921.00",435,1,0,0,0
492,2,03-04-2014,"$6,540.00",916,1,1,0,1
390,3,14.09.17,"$11,361.00",1064,1,Active,0,0
278,2,13.06.11,"$5,566.00",731,1,0,0,0
1047,7,"September 08, 2013",$0.00,0,0,0,0,0
897,2,14.04.22,"$2,443.00",295,1,0,0,1
402,4,03/10/2013,$0.00,0.0,0,0,a,0
170,4,"May 22, 2014","$4,775.00",512,1,Active,0,0
747,4 day,"June 25, 2015","$6,174.00",,1,0,0,0
194,3,"October 08, 2014","$5,244.00",442.0,1,Active,0,0
610,7,"May 10, 2015",$0.00,0,0,0,0,0
453,2,2014-03-18,"$6,483.00",721,1,1,0,0
752,5,14.07.04,"$5,909.00",488,1,Active,0,0
757,5,2014-05-02,"$8,379.00",,1,1,0,0
146,7,,$0.00,0,0,0,0,0
262,5,"October 31, 2014","$19,491.00",3418,1,0,0,0
40,7,2015-06-14,$0.00,0.0,0,0,0,0
113,3,"April 09, 2014","$6,810.00",663,1,0,0,0
182,4,13.12.19,"$8,417.00",580,1,1,0,0
817,6,"December 13, 2014","$18,394.00",2586,1,0,0,0
169,4,17/04/2014,"$9,681.00",984,1,1,0,1
1003,2,"December 31, 2013","$5,288.00",,1,0,0,1
369,5,12-19-2014,"$9,214.00",,1,Active,0,0
779,1,06-01-2015,"$12,715.00",1034,1,Active,0,0
739,3,2015-04-29,"$12,775.00",,1,Active,0,0
866,2,2013-08-27,"$6,968.00",,1,Active,0,0
523,,"January 04, 2015",$0.00,0,0,0,0,0
360,1,"January 06, 2014","$10,252.00",986,1,Active,0,0
333,7,09-08-2013,$0.00,0,0,0,0,0
382,5,2015-01-30,"$10,391.00",776,1,1,0,0
381,3,"April 01, 2015","$12,610.00",,1,Active,0,0
1050,,06-12-2015,"$6,405.00",457,1,0,0,0
407,4,"January 03, 2013","$3,744.00",315,1,0,0,1
356,7,08/03/2015,$0.00,0,0,0,0,0
215,4,13.08.15,$0.00,0,0,Active,a,1
367,6,13.08.10,"$4,280.00",497,1,0,0,0
1096,6,25/01/2014,"$4,166.00",538,1,0,0,0
910,2,21/10/2014,"$6,834.00",647,1,Active,0,0
1019,5,2015-03-06,"$9,807.00",796,1,1,0,0
286,,13.01.24,"$6,356.00",488,1,1,0,0
377,6,03/05/2014,"$6,113.00",777,1,0,0,0
482,4,13.04.11,"$7,404.00",875,1,Active,0,0
613,5,13.09.27,"$7,234.00",997,1,Active,0,0
486,2 day,15.02.10,"$3,612.00",471.0,1,0,0,0
68,3,2014-07-23,"$6,658.00",,1,0,0,1
965,3,05/02/2014,"$11,189.00",1117,1,Active,0,0
115,2,2013-10-08,"$6,899.00",,1,1,0,0
480,4,14.03.20,"$5,072.00",668,1,Active,0,0
968,,15/05/2014,"$6,393.00",874,1,0,0,0
1100,2,17/09/2013,"$4,232.00",654,1,0,0,0
258,5,"May 17, 2013","$6,453.00",591,1,Active,0,0
1091,2,"March 10, 2015","$6,514.00",646,1,0,0,0
198,6,2013-09-14,"$1,047.00",138,1,0,0,0
151,7,,$0.00,0,0,0,0,0
989,6,13.06.15,"$2,901.00",347,1,0,0,0
2,4,14.09.18,"$4,994.00",556,1,Active,0,0
373,6,2014-12-27,"$2,696.00",197.0,1,0,0,0
593,5,2013-04-05,"$8,604.00",1146,1,0,0,1
547,,"April 10, 2015","$5,045.00",401,1,0,0,1
372,1,20/10/2014,"$10,745.00",892,1,Active,0,0
628,2,21/10/2014,"$5,880.00",721,1,Active,0,0
701,4,08-08-2013,"$3,604.00",443,1,0,0,1
163,,2014-06-21,"$5,931.00",646.0,1,0,0,0
12,6,17/08/2013,"$5,963.00",,1,0,0,0
170,,05/06/2015,"$5,169.00",582,1,Active,0,0
941,2,04-30-2013,"$6,338.00",705,1,Active,0,0
444,1,14.12.22,"$27,509.00",2790,1,0,0,1
649,5,09-06-2013,"$2,910.00",398,1,0,0,0
218,6,13.11.09,"$2,367.00",394,1,0,0,0
370,4,14.09.04,"$8,454.00",678,1,1,0,0
356,1,13.09.23,"$5,480.00",419,1,1,0,0
367,1,"March 24, 2014","$4,210.00",497,1,0,0,0
803,7,12-14-2014,$0.00,,0,0,0,0
1106,2,05-27-2014,"$4,359.00",519,1,0,0,0
839,6,,"$1,962.00",273,1,0,0,0
18,6 day,29/11/2014,"$5,953.00",608,1,0,0,0
1042,3,14.04.02,"$4,882.00",635,1,Active,0,0
503,4,15.04.30,"$11,001.00",745,1,Active,0,0
270,1,"January 28, 2013","$8,238.00",1174,1,0,0,0
461,7,13.01.13,$0.00,0,0,0,0,0
487,,2013-08-21,"$4,380.00",503,1,0,0,0
595,2,13.06.04,"$14,647.00",1738,1,Active,0,0
609,6,05-30-2015,"$3,508.00",328,1,0,0,0
852,4,03-05-2015,"$5,163.00",667,1,1,0,0
492,3,02-05-2014,"$9,124.00",1201,1,1,0,0
49,6,2013-09-07,"$6,962.00",560,1,0,0,0
624,7,14.07.20,$0.00,0,0,0,0,0
23,5,,"$6,259.00",545,1,Active,0,0
23,5,,"$5,722.00",517,1,0,0,0
114,5,12-12-2014,"$5,530.00",635,1,0,0,0
213,2,28/04/2015,"$10,966.00",,1,1,0,0
551,5,27/06/2014,"$5,691.00",882,1,0,0,0
791,5,2014-12-26,$0.00,0,0,0,c,1
91,3,15.05.06,"$5,059.00",507,1,Active,0,0
93,6,"September 27, 2014","$2,379.00",246,1,0,0,0
1073,7,01-11-2015,$0.00,0,0,0,0,0
783,3,15.05.20,,,1,Active,0,0
801,6,02-15-2014,"$3,421.00",343,1,0,0,0
592,2,2014-09-16,"$4,720.00",612,1,1,0,0
574,2,06-18-2013,"$8,138.00",637,1,1,0,0
731,2,16/04/2013,"$7,728.00",,1,0,0,0
1072,,,"$6,703.00",670,1,Active,0,1
221,2,"February 11, 2014","$4,482.00",489.0,1,0,0,0
661,3,,"$7,402.00",607,1,Active,0,0
918,5,02-27-2015,"$5,555.00",637,1,0,0,0
569,3,04-23-2014,"$4,143.00",662,1,0,0,1
341,4,03-28-2013,"$8,444.00",1094,1,Active,0,1
543,5,2013-04-12,"$3,381.00",270,1,Active,0,0
567,5,05/06/2015,"$6,169.00",676,1,Active,0,0
357,3,2014-07-16,"$8,425.00",1079.0,1,1,0,0
412,4,08-08-2013,"$8,280.00",566,1,0,0,1
378,4,"June 18, 2015","$6,970.00",1064,1,1,0,0
147,5,10-31-2014,"$10,382.00",1129,1,0,0,0
754,1,09/02/2015,"$6,555.00",874,1,0,0,0
1045,5,2013-06-21,"$8,485.00",1005,1,Active,0,0
1068,2,14.10.07,"$4,951.00",302,1,1,0,0
415,1,07-21-2014,"$6,331.00",484,1,0,0,0
225,2,02-17-2015,"$6,296.00",537,1,1,0,0
633,5,13.03.01,"$6,925.00",587,1,0,0,0
935,7,14.04.13,$0.00,0,0,0,0,0
1061,1,2015-05-11,"$6,637.00",509,1,0,0,0
875,7,2013-07-07,$0.00,0.0,0,0,0,0
436,3,2013-01-23,"$5,472.00",611,1,1,0,0
233,5,2014-10-24,"$8,283.00",969,1,1,0,1
789,7,2013-12-22,$0.00,,0,0,0,0
791,1,02/03/2015,"$12,915.00",1188,1,1,0,0
499,5,01/02/2013,"$3,923.00",614,1,0,0,0
4,4 day,08/01/2015,"$8,257.00",1180,1,Active,0,0
157,6,2013-06-29,"$6,807.00",722,1,0,0,0
48,4,2013-01-03,"$3,989.00",470,1,0,0,1
699,5,13.04.05,"$7,950.00",950,1,0,0,1
201,6,20/09/2014,"$4,566.00",453,1,0,0,0
837,3,12-11-2013,"$2,661.00",405,1,0,0,0
875,5,2013-11-08,,536,1,1,0,0
264,2,18/02/2014,"$8,660.00",1122,1,Active,0,0
281,6,13.04.13,"$5,918.00",602,1,0,0,0
556,1,14.05.12,"$6,081.00",816,1,0,0,0
258,4,19/02/2015,"$6,582.00",,1,Active,0,1
902,6,22/02/2014,"$5,319.00",678,1,0,0,0
474,2,11/03/2014,"$5,657.00",637,1,0,0,0
767,6,08-03-2013,,426,1,0,0,0
831,5,2014-12-19,"$14,917.00",,1,1,0,0
468,3,11-12-2014,"$5,284.00",588,1,1,0,0
131,4 day,15/01/2015,"$5,408.00",483,1,1,0,0
819,7,2014-10-12,$0.00,0,0,0,0,0
1018,7,2014-04-27,,0,0,0,0,0
119,4,"February 28, 2013","$5,412.00",637,1,0,0,0
580,4,13.03.14,,1488,1,0,0,0
131,7,13.12.22,,0,0,0,0,0
710,5,10-18-2013,"$3,758.00",317,1,0,0,0
135,5,10-31-2014,"$6,817.00",576,1,0,0,1
768,5,13.10.18,"$9,657.00",1171,1,0,0,1
493,5,06-05-2015,"$11,045.00",1000,1,Active,0,0
393,6,15.01.03,,576,1,0,0,0
1095,4,"June 11, 2015","$4,135.00",632,1,0,0,0
1038,7,2014-05-25,,0,0,0,0,0
624,6,2014-05-03,"$4,624.00",486,1,0,0,0
222,7,15.07.12,$0.00,0,0,0,0,0
730,2,01-20-2015,"$5,134.00",746,1,0,0,0
545,5,13.11.22,"$10,828.00",1020,1,Active,0,0
